scenario_id,mode,route_a,route_b,edge_jaccard
od_18,motorbike,motorbike-1,motorbike-7,0.013232514177693762
od_18,motorbike,motorbike-1,motorbike-8,0.0
od_18,motorbike,motorbike-2,motorbike-3,0.03553299492385787
od_18,motorbike,motorbike-2,motorbike-4,0.0
od_18,motorbike,motorbike-2,motorbike-5,0.029411764705882353
od_18,motorbike,motorbike-2,motorbike-6,0.03036876355748373
od_18,motorbike,motorbike-2,motorbike-7,0.005535055350553505
od_18,motorbike,motorbike-2,motorbike-8,0.005639097744360902
od_18,motorbike,motorbike-3,motorbike-4,0.01059322033898305
od_18,motorbike,motorbike-3,motorbike-5,0.018561484918793503
od_18,motorbike,motorbike-3,motorbike-6,0.006578947368421052
od_18,motorbike,motorbike-3,motorbike-7,0.01730769230769231
od_18,motorbike,motorbike-3,motorbike-8,0.021653543307086614
od_18,motorbike,motorbike-4,motorbike-5,0.013539651837524178
od_18,motorbike,motorbike-4,motorbike-6,0.0
od_18,motorbike,motorbike-4,motorbike-7,0.016556291390728478
od_18,motorbike,motorbike-4,motorbike-8,0.016835016835016835
od_18,motorbike,motorbike-5,motorbike-6,0.0
od_18,motorbike,motorbike-5,motorbike-7,0.0176678445229682
od_18,motorbike,motorbike-5,motorbike-8,0.008912655971479501
od_18,motorbike,motorbike-6,motorbike-7,0.0
od_18,motorbike,motorbike-6,motorbike-8,0.005145797598627788
od_18,motorbike,motorbike-7,motorbike-8,0.01078582434514638
od_19,walking,walking-1,walking-2,0.04289544235924933
od_19,walking,walking-1,walking-3,0.017676767676767676
od_19,walking,walking-1,walking-4,0.029177718832891247
od_19,walking,walking-1,walking-5,0.0072992700729927005
od_19,walking,walking-1,walking-6,0.9790575916230366
od_19,walking,walking-1,walking-7,0.9739583333333334
od_19,walking,walking-1,walking-8,0.9040404040404041
od_19,walking,walking-2,walking-3,0.0171990171990172
od_19,walking,walking-2,walking-4,0.020460358056265986
od_19,walking,walking-2,walking-5,0.0071090047393364926
od_19,walking,walking-2,walking-6,0.04851752021563342
od_19,walking,walking-2,walking-7,0.0427807486631016
od_19,walking,walking-2,walking-8,0.043010752688172046
od_19,walking,walking-3,walking-4,0.0325
od_19,walking,walking-3,walking-5,0.050239234449760764
od_19,walking,walking-3,walking-6,0.017676767676767676
od_19,walking,walking-3,walking-7,0.017632241813602016
od_19,walking,walking-3,walking-8,0.017721518987341773
od_19,walking,walking-4,walking-5,0.021686746987951807
od_19,walking,walking-4,walking-6,0.023746701846965697
od_19,walking,walking-4,walking-7,0.0291005291005291
od_19,walking,walking-4,walking-8,0.02925531914893617
od_19,walking,walking-5,walking-6,0.0072992700729927005
od_19,walking,walking-5,walking-7,0.007281553398058253
od_19,walking,walking-5,walking-8,0.007317073170731708
od_19,walking,walking-6,walking-7,0.9536082474226805
od_19,walking,walking-6,walking-8,0.885
od_19,walking,walking-7,walking-8,0.8805970149253731
od_19,motorbike,motorbike-1,motorbike-2,0.03430079155672823
od_19,motorbike,motorbike-1,motorbike-3,0.03
od_19,motorbike,motorbike-1,motorbike-4,0.0893854748603352
od_19,motorbike,motorbike-1,motorbike-5,0.0022988505747126436
od_19,motorbike,motorbike-1,motorbike-6,0.01639344262295082
od_19,motorbike,motorbike-1,motorbike-7,0.01201923076923077
od_19,motorbike,motorbike-1,motorbike-8,0.010224948875255624
od_19,motorbike,motorbike-2,motorbike-3,0.0166270783847981
od_19,motorbike,motorbike-2,motorbike-4,0.009950248756218905
od_19,motorbike,motorbike-2,motorbike-5,0.008928571428571428
od_19,motorbike,motorbike-2,motorbike-6,0.03211009174311927
od_19,motorbike,motorbike-2,motorbike-7,0.018648018648018648
od_19,motorbike,motorbike-2,motorbike-8,0.02
od_19,motorbike,motorbike-3,motorbike-4,0.04411764705882353
od_19,motorbike,motorbike-3,motorbike-5,0.0021231422505307855
od_19,motorbike,motorbike-3,motorbike-6,0.028446389496717725
od_19,motorbike,motorbike-3,motorbike-7,0.011061946902654867
od_19,motorbike,motorbike-3,motorbike-8,0.009523809523809525
od_19,motorbike,motorbike-4,motorbike-5,0.008968609865470852
od_19,motorbike,motorbike-4,motorbike-6,0.013574660633484163
od_19,motorbike,motorbike-4,motorbike-7,0.011627906976744186
od_19,motorbike,motorbike-4,motorbike-8,0.0019723865877712033
od_19,motorbike,motorbike-5,motorbike-6,0.00816326530612245
od_19,motorbike,motorbike-5,motorbike-7,0.027777777777777776
od_19,motorbike,motorbike-5,motorbike-8,0.02214022140221402
od_19,motorbike,motorbike-6,motorbike-7,0.019148936170212766
od_19,motorbike,motorbike-6,motorbike-8,0.026022304832713755
od_19,motorbike,motorbike-7,motorbike-8,0.01125703564727955
od_20,walking,walking-1,walking-2,0.12411347517730496
od_20,walking,walking-1,walking-3,0.06222222222222222
od_20,walking,walking-1,walking-4,0.05166051660516605
od_20,walking,walking-1,walking-5,0.06645569620253164
od_20,walking,walking-1,walking-6,0.9191176470588235
od_20,walking,walking-1,walking-7,0.9333333333333333
od_20,walking,walking-1,walking-8,0.9624060150375939
od_20,walking,walking-2,walking-3,0.04964539007092199
od_20,walking,walking-2,walking-4,0.049079754601226995
od_20,walking,walking-2,walking-5,0.17964071856287425
od_20,walking,walking-2,walking-6,0.12367491166077739
od_20,walking,walking-2,walking-7,0.12367491166077739
od_20,walking,walking-2,walking-8,0.12367491166077739
od_20,walking,walking-3,walking-4,0.03937007874015748
od_20,walking,walking-3,walking-5,0.05333333333333334
od_20,walking,walking-3,walking-6,0.061946902654867256
od_20,walking,walking-3,walking-7,0.061946902654867256
od_20,walking,walking-3,walking-8,0.061946902654867256
od_20,walking,walking-4,walking-5,0.07100591715976332
od_20,walking,walking-4,walking-6,0.051470588235294115
od_20,walking,walking-4,walking-7,0.051470588235294115
od_20,walking,walking-4,walking-8,0.051470588235294115
od_20,walking,walking-5,walking-6,0.06624605678233439
od_20,walking,walking-5,walking-7,0.06624605678233439
od_20,walking,walking-5,walking-8,0.06962025316455696
od_20,walking,walking-6,walking-7,0.9699248120300752
od_20,walking,walking-6,walking-8,0.9407407407407408
od_20,walking,walking-7,walking-8,0.9552238805970149
od_20,motorbike,motorbike-1,motorbike-2,0.3544973544973545
od_20,motorbike,motorbike-1,motorbike-3,0.235
od_20,motorbike,motorbike-1,motorbike-4,0.05362776025236593
od_20,motorbike,motorbike-1,motorbike-5,0.01694915254237288
od_20,motorbike,motorbike-1,motorbike-6,0.023376623376623377
od_20,motorbike,motorbike-1,motorbike-7,0.023696682464454975
od_20,motorbike,motorbike-1,motorbike-8,0.011547344110854504
od_20,motorbike,motorbike-2,motorbike-3,0.054474708171206226
od_20,motorbike,motorbike-2,motorbike-4,0.03468208092485549
od_20,motorbike,motorbike-2,motorbike-5,0.015873015873015872
od_20,motorbike,motorbike-2,motorbike-6,0.022004889975550123
od_20,motorbike,motorbike-2,motorbike-7,0.02242152466367713
od_20,motorbike,motorbike-2,motorbike-8,0.010940919037199124
od_20,motorbike,motorbike-3,motorbike-4,0.03869047619047619
od_20,motorbike,motorbike-3,motorbike-5,0.021798365122615803
od_20,motorbike,motorbike-3,motorbike-6,0.012376237623762377
od_20,motorbike,motorbike-3,motorbike-7,0.02522935779816514
od_20,motorbike,motorbike-3,motorbike-8,0.013422818791946308
od_20,motorbike,motorbike-4,motorbike-5,0.010940919037199124
od_20,motorbike,motorbike-4,motorbike-6,0.02268041237113402
od_20,motorbike,motorbike-4,motorbike-7,0.03088803088803089
od_20,motorbike,motorbike-4,motorbike-8,0.026615969581749048
od_20,motorbike,motorbike-5,motorbike-6,0.025540275049115914
od_20,motorbike,motorbike-5,motorbike-7,0.009009009009009009
od_20,motorbike,motorbike-5,motorbike-8,0.02909090909090909
od_20,motorbike,motorbike-6,motorbike-7,0.022375215146299483
od_20,motorbike,motorbike-6,motorbike-8,0.03626943005181347
od_20,motorbike,motorbike-7,motorbike-8,0.022435897435897436
od_21,walking,walking-1,walking-2,0.06363636363636363
od_21,walking,walking-1,walking-3,0.03498542274052478
od_21,walking,walking-1,walking-4,0.013774104683195593
od_21,walking,walking-1,walking-5,0.007425742574257425
od_21,walking,walking-1,walking-6,0.00468384074941452
od_21,walking,walking-1,walking-7,0.12098765432098765
od_21,walking,walking-1,walking-8,0.02368421052631579
od_21,walking,walking-2,walking-3,0.03333333333333333
od_21,walking,walking-2,walking-4,0.006230529595015576
od_21,walking,walking-2,walking-5,0.005555555555555556
od_21,walking,walking-2,walking-6,0.005235602094240838
od_21,walking,walking-2,walking-7,0.12362637362637363
od_21,walking,walking-2,walking-8,0.15436241610738255
od_21,walking,walking-3,walking-4,0.006153846153846154
od_21,walking,walking-3,walking-5,0.005494505494505495
od_21,walking,walking-3,walking-6,0.0051813471502590676
od_21,walking,walking-3,walking-7,0.04292929292929293
od_21,walking,walking-3,walking-8,0.06748466257668712
od_21,walking,walking-4,walking-5,0.013368983957219251
od_21,walking,walking-4,walking-6,0.010075566750629723
od_21,walking,walking-4,walking-7,0.04668304668304668
od_21,walking,walking-4,walking-8,0.005571030640668524
od_21,walking,walking-5,walking-6,0.013824884792626729
od_21,walking,walking-5,walking-7,0.010869565217391304
od_21,walking,walking-5,walking-8,0.015228426395939087
od_21,walking,walking-6,walking-7,0.004123711340206186
od_21,walking,walking-6,walking-8,0.03940886699507389
od_21,walking,walking-7,walking-8,0.03233256351039261
od_21,motorbike,motorbike-1,motorbike-2,0.09538461538461539
od_21,motorbike,motorbike-1,motorbike-3,0.03125
od_21,motorbike,motorbike-1,motorbike-4,0.014450867052023121
od_21,motorbike,motorbike-1,motorbike-5,0.005154639175257732
od_21,motorbike,motorbike-1,motorbike-6,0.005277044854881266
od_21,motorbike,motorbike-1,motorbike-7,0.004524886877828055
od_21,motorbike,motorbike-1,motorbike-8,0.004201680672268907
od_21,motorbike,motorbike-2,motorbike-3,0.016129032258064516
od_21,motorbike,motorbike-2,motorbike-4,0.012690355329949238
od_21,motorbike,motorbike-2,motorbike-5,0.0045871559633027525
od_21,motorbike,motorbike-2,motorbike-6,0.009411764705882352
od_21,motorbike,motorbike-2,motorbike-7,0.004081632653061225
od_21,motorbike,motorbike-2,motorbike-8,0.003816793893129771
od_21,motorbike,motorbike-3,motorbike-4,0.005390835579514825
od_21,motorbike,motorbike-3,motorbike-5,0.004878048780487805
od_21,motorbike,motorbike-3,motorbike-6,0.010025062656641603
od_21,motorbike,motorbike-3,motorbike-7,0.004310344827586207
od_21,motorbike,motorbike-3,motorbike-8,0.004016064257028112
od_21,motorbike,motorbike-4,motorbike-5,0.011682242990654205
od_21,motorbike,motorbike-4,motorbike-6,0.007125890736342043
od_21,motorbike,motorbike-4,motorbike-7,0.008281573498964804
od_21,motorbike,motorbike-4,motorbike-8,0.007736943907156673
od_21,motorbike,motorbike-5,motorbike-6,0.02207505518763797
od_21,motorbike,motorbike-5,motorbike-7,0.0057361376673040155
od_21,motorbike,motorbike-5,motorbike-8,0.012658227848101266
od_21,motorbike,motorbike-6,motorbike-7,0.005836575875486381
od_21,motorbike,motorbike-6,motorbike-8,0.011009174311926606
od_21,motorbike,motorbike-7,motorbike-8,0.004909983633387889
od_22,walking,walking-1,walking-2,0.08108108108108109
od_22,walking,walking-1,walking-3,0.007547169811320755
od_22,walking,walking-1,walking-4,0.03257328990228013
od_22,walking,walking-1,walking-5,0.0030120481927710845
od_22,walking,walking-1,walking-6,0.011494252873563218
od_22,walking,walking-1,walking-7,0.13125
od_22,walking,walking-1,walking-8,0.05177993527508091
od_22,walking,walking-2,walking-3,0.011278195488721804
od_22,walking,walking-2,walking-4,0.01592356687898089
od_22,walking,walking-2,walking-5,0.009036144578313253
od_22,walking,walking-2,walking-6,0.029069767441860465
od_22,walking,walking-2,walking-7,0.013927576601671309
od_22,walking,walking-2,walking-8,0.15140845070422534
od_22,walking,walking-3,walking-4,0.003278688524590164
od_22,walking,walking-3,walking-5,0.022222222222222223
od_22,walking,walking-3,walking-6,0.01488095238095238
od_22,walking,walking-3,walking-7,0.002857142857142857
od_22,walking,walking-3,walking-8,0.09407665505226481
od_22,walking,walking-4,walking-5,0.0026954177897574125
od_22,walking,walking-4,walking-6,0.015584415584415584
od_22,walking,walking-4,walking-7,0.12011173184357542
od_22,walking,walking-4,walking-8,0.0027548209366391185
od_22,walking,walking-5,walking-6,0.012437810945273632
od_22,walking,walking-5,walking-7,0.002403846153846154
od_22,walking,walking-5,walking-8,0.013333333333333334
od_22,walking,walking-6,walking-7,0.02588235294117647
od_22,walking,walking-6,walking-8,0.03367875647668394
od_22,walking,walking-7,walking-8,0.0024509803921568627
od_22,motorbike,motorbike-1,motorbike-2,0.006944444444444444
od_22,motorbike,motorbike-1,motorbike-3,0.1484375
od_22,motorbike,motorbike-1,motorbike-4,0.006622516556291391
od_22,motorbike,motorbike-1,motorbike-5,0.03058103975535168
od_22,motorbike,motorbike-1,motorbike-6,0.008086253369272238
od_22,motorbike,motorbike-1,motorbike-7,0.029490616621983913
od_22,motorbike,motorbike-1,motorbike-8,0.002352941176470588
od_22,motorbike,motorbike-2,motorbike-3,0.016611295681063124
od_22,motorbike,motorbike-2,motorbike-4,0.13261648745519714
od_22,motorbike,motorbike-2,motorbike-5,0.011594202898550725
od_22,motorbike,motorbike-2,motorbike-6,0.0025974025974025974
od_22,motorbike,motorbike-2,motorbike-7,0.007633587786259542
od_22,motorbike,motorbike-2,motorbike-8,0.006896551724137931
od_22,motorbike,motorbike-3,motorbike-4,0.003134796238244514
od_22,motorbike,motorbike-3,motorbike-5,0.04437869822485207
od_22,motorbike,motorbike-3,motorbike-6,0.007751937984496124
od_22,motorbike,motorbike-3,motorbike-7,0.028277634961439587
od_22,motorbike,motorbike-3,motorbike-8,0.0022675736961451248
od_22,motorbike,motorbike-4,motorbike-5,0.0027624309392265192
od_22,motorbike,motorbike-4,motorbike-6,0.002506265664160401
od_22,motorbike,motorbike-4,motorbike-7,0.01485148514851485
od_22,motorbike,motorbike-4,motorbike-8,0.0066815144766146995
od_22,motorbike,motorbike-5,motorbike-6,0.011682242990654205
od_22,motorbike,motorbike-5,motorbike-7,0.01141552511415525
od_22,motorbike,motorbike-5,motorbike-8,0.004140786749482402
od_22,motorbike,motorbike-6,motorbike-7,0.008403361344537815
od_22,motorbike,motorbike-6,motorbike-8,0.007722007722007722
od_22,motorbike,motorbike-7,motorbike-8,0.0018832391713747645
od_23,walking,walking-1,walking-2,0.1872146118721461
od_23,walking,walking-1,walking-3,0.010101010101010102
od_23,walking,walking-1,walking-4,0.0
od_23,walking,walking-1,walking-5,0.0169971671388102
od_23,walking,walking-1,walking-6,0.968503937007874
od_23,walking,walking-1,walking-7,0.9606299212598425
od_23,walking,walking-1,walking-8,0.968503937007874
od_23,walking,walking-2,walking-3,0.013071895424836602
od_23,walking,walking-2,walking-4,0.002976190476190476
od_23,walking,walking-2,walking-5,0.013736263736263736
od_23,walking,walking-2,walking-6,0.19815668202764977
od_23,walking,walking-2,walking-7,0.182648401826484
od_23,walking,walking-2,walking-8,0.19815668202764977
od_23,walking,walking-3,walking-4,0.01891891891891892
od_23,walking,walking-3,walking-5,0.03282828282828283
od_23,walking,walking-3,walking-6,0.006711409395973154
od_23,walking,walking-3,walking-7,0.010135135135135136
od_23,walking,walking-3,walking-8,0.010101010101010102
od_23,walking,walking-4,walking-5,0.013953488372093023
od_23,walking,walking-4,walking-6,0.003067484662576687
od_23,walking,walking-4,walking-7,0.0
od_23,walking,walking-4,walking-8,0.0
od_23,walking,walking-5,walking-6,0.014124293785310734
od_23,walking,walking-5,walking-7,0.019943019943019943
od_23,walking,walking-5,walking-8,0.0169971671388102
od_23,walking,walking-6,walking-7,0.9453125
od_23,walking,walking-6,walking-8,0.937984496124031
od_23,walking,walking-7,walking-8,0.9453125
od_23,motorbike,motorbike-1,motorbike-2,0.1532258064516129
od_23,motorbike,motorbike-1,motorbike-3,0.10211267605633803
od_23,motorbike,motorbike-1,motorbike-4,0.026627218934911243
od_23,motorbike,motorbike-1,motorbike-5,0.0335195530726257
od_23,motorbike,motorbike-1,motorbike-6,0.007009345794392523
od_23,motorbike,motorbike-1,motorbike-7,0.032407407407407406
od_23,motorbike,motorbike-1,motorbike-8,0.018867924528301886
od_23,motorbike,motorbike-2,motorbike-3,0.06418918918918919
od_23,motorbike,motorbike-2,motorbike-4,0.03869047619047619
od_23,motorbike,motorbike-2,motorbike-5,0.024793388429752067
od_23,motorbike,motorbike-2,motorbike-6,0.0069767441860465115
od_23,motorbike,motorbike-2,motorbike-7,0.02517162471395881
od_23,motorbike,motorbike-2,motorbike-8,0.025210084033613446
od_23,motorbike,motorbike-3,motorbike-4,0.07428571428571429
od_23,motorbike,motorbike-3,motorbike-5,0.031007751937984496
od_23,motorbike,motorbike-3,motorbike-6,0.013215859030837005
od_23,motorbike,motorbike-3,motorbike-7,0.006355932203389831
od_23,motorbike,motorbike-3,motorbike-8,0.02385685884691849
od_23,motorbike,motorbike-4,motorbike-5,0.018823529411764704
od_23,motorbike,motorbike-4,motorbike-6,0.012295081967213115
od_23,motorbike,motorbike-4,motorbike-7,0.005928853754940711
od_23,motorbike,motorbike-4,motorbike-8,0.0300187617260788
od_23,motorbike,motorbike-5,motorbike-6,0.015717092337917484
od_23,motorbike,motorbike-5,motorbike-7,0.007575757575757576
od_23,motorbike,motorbike-5,motorbike-8,0.015985790408525755
od_23,motorbike,motorbike-6,motorbike-7,0.008503401360544218
od_23,motorbike,motorbike-6,motorbike-8,0.03770491803278689
od_23,motorbike,motorbike-7,motorbike-8,0.004651162790697674
od_24,walking,walking-1,walking-2,0.1863799283154122
od_24,walking,walking-1,walking-3,0.17479674796747968
od_24,walking,walking-1,walking-4,0.15412186379928317
od_24,walking,walking-1,walking-5,0.08595988538681948
od_24,walking,walking-1,walking-6,0.15
od_24,walking,walking-1,walking-7,0.08287292817679558
od_24,walking,walking-1,walking-8,0.25396825396825395
od_24,walking,walking-2,walking-3,0.16049382716049382
od_24,walking,walking-2,walking-4,0.14130434782608695
od_24,walking,walking-2,walking-5,0.09090909090909091
od_24,walking,walking-2,walking-6,0.12941176470588237
od_24,walking,walking-2,walking-7,0.2833333333333333
od_24,walking,walking-2,walking-8,0.11494252873563218
od_24,walking,walking-3,walking-4,0.25229357798165136
od_24,walking,walking-3,walking-5,0.09271523178807947
od_24,walking,walking-3,walking-6,0.12871287128712872
od_24,walking,walking-3,walking-7,0.08544303797468354
od_24,walking,walking-3,walking-8,0.13071895424836602
od_24,walking,walking-4,walking-5,0.08358208955223881
od_24,walking,walking-4,walking-6,0.11607142857142858
od_24,walking,walking-4,walking-7,0.07736389684813753
od_24,walking,walking-4,walking-8,0.11799410029498525
od_24,walking,walking-5,walking-6,0.06666666666666667
od_24,walking,walking-5,walking-7,0.1830601092896175
od_24,walking,walking-5,walking-8,0.14435695538057744
od_24,walking,walking-6,walking-7,0.13231552162849872
od_24,walking,walking-6,walking-8,0.27635327635327633
od_24,walking,walking-7,walking-8,0.07673860911270983
od_24,motorbike,motorbike-1,motorbike-2,0.18907563025210083
od_24,motorbike,motorbike-1,motorbike-3,0.0684931506849315
od_24,motorbike,motorbike-1,motorbike-4,0.11805555555555555
od_24,motorbike,motorbike-1,motorbike-5,0.1023391812865497
od_24,motorbike,motorbike-1,motorbike-6,0.04398826979472141
od_24,motorbike,motorbike-1,motorbike-7,0.1291390728476821
od_24,motorbike,motorbike-1,motorbike-8,0.03289473684210526
od_24,motorbike,motorbike-2,motorbike-3,0.059027777777777776
od_24,motorbike,motorbike-2,motorbike-4,0.12099644128113879
od_24,motorbike,motorbike-2,motorbike-5,0.0755813953488372
od_24,motorbike,motorbike-2,motorbike-6,0.07384615384615385
od_24,motorbike,motorbike-2,motorbike-7,0.1971326164874552
od_24,motorbike,motorbike-2,motorbike-8,0.04504504504504504
od_24,motorbike,motorbike-3,motorbike-4,0.05198776758409786
od_24,motorbike,motorbike-3,motorbike-5,0.1271186440677966
od_24,motorbike,motorbike-3,motorbike-6,0.12166172106824925
od_24,motorbike,motorbike-3,motorbike-7,0.0771513353115727
od_24,motorbike,motorbike-3,motorbike-8,0.09555555555555556
od_24,motorbike,motorbike-4,motorbike-5,0.04071246819338423
od_24,motorbike,motorbike-4,motorbike-6,0.06593406593406594
od_24,motorbike,motorbike-4,motorbike-7,0.08746355685131195
od_24,motorbike,motorbike-4,motorbike-8,0.041407867494824016
od_24,motorbike,motorbike-5,motorbike-6,0.0857843137254902
od_24,motorbike,motorbike-5,motorbike-7,0.062034739454094295
od_24,motorbike,motorbike-5,motorbike-8,0.07722007722007722
od_24,motorbike,motorbike-6,motorbike-7,0.04092071611253197
od_24,motorbike,motorbike-6,motorbike-8,0.1673913043478261
od_24,motorbike,motorbike-7,motorbike-8,0.03162055335968379
od_25,walking,walking-1,walking-2,0.13166144200626959
od_25,walking,walking-1,walking-3,0.03081232492997199
od_25,walking,walking-1,walking-4,0.09329446064139942
od_25,walking,walking-1,walking-5,0.0326975476839237
od_25,walking,walking-1,walking-6,0.04722222222222222
od_25,walking,walking-1,walking-7,0.09969788519637462
od_25,walking,walking-1,walking-8,0.10393258426966293
od_25,walking,walking-2,walking-3,0.03125
od_25,walking,walking-2,walking-4,0.05113636363636364
od_25,walking,walking-2,walking-5,0.05649717514124294
od_25,walking,walking-2,walking-6,0.07204610951008646
od_25,walking,walking-2,walking-7,0.0621301775147929
od_25,walking,walking-2,walking-8,0.11815561959654179
od_25,walking,walking-3,walking-4,0.030054644808743168
od_25,walking,walking-3,walking-5,0.06128133704735376
od_25,walking,walking-3,walking-6,0.07670454545454546
od_25,walking,walking-3,walking-7,0.030985915492957747
od_25,walking,walking-3,walking-8,0.07923497267759563
od_25,walking,walking-4,walking-5,0.031914893617021274
od_25,walking,walking-4,walking-6,0.04607046070460705
od_25,walking,walking-4,walking-7,0.05965909090909091
od_25,walking,walking-4,walking-8,0.04415584415584416
od_25,walking,walking-5,walking-6,0.029023746701846966
od_25,walking,walking-5,walking-7,0.03287671232876712
od_25,walking,walking-5,walking-8,0.027848101265822784
od_25,walking,walking-6,walking-7,0.05042016806722689
od_25,walking,walking-6,walking-8,0.16091954022988506
od_25,walking,walking-7,walking-8,0.09523809523809523
od_25,motorbike,motorbike-1,motorbike-2,0.12742382271468145
od_25,motorbike,motorbike-1,motorbike-3,0.0584958217270195
od_25,motorbike,motorbike-1,motorbike-4,0.08791208791208792
od_25,motorbike,motorbike-1,motorbike-5,0.03762376237623762
od_25,motorbike,motorbike-1,motorbike-6,0.02434077079107505
od_25,motorbike,motorbike-1,motorbike-7,0.04883720930232558
od_25,motorbike,motorbike-1,motorbike-8,0.07416267942583732
od_25,motorbike,motorbike-2,motorbike-3,0.058666666666666666
od_25,motorbike,motorbike-2,motorbike-4,0.07552083333333333
od_25,motorbike,motorbike-2,motorbike-5,0.03441682600382409
od_25,motorbike,motorbike-2,motorbike-6,0.023529411764705882
od_25,motorbike,motorbike-2,motorbike-7,0.05405405405405406
od_25,motorbike,motorbike-2,motorbike-8,0.09389671361502347
od_25,motorbike,motorbike-3,motorbike-4,0.057534246575342465
od_25,motorbike,motorbike-3,motorbike-5,0.02390438247011952
od_25,motorbike,motorbike-3,motorbike-6,0.046511627906976744
od_25,motorbike,motorbike-3,motorbike-7,0.09701492537313433
od_25,motorbike,motorbike-3,motorbike-8,0.07334963325183375
od_25,motorbike,motorbike-4,motorbike-5,0.04330708661417323
od_25,motorbike,motorbike-4,motorbike-6,0.02610441767068273
od_25,motorbike,motorbike-4,motorbike-7,0.05057471264367816
od_25,motorbike,motorbike-4,motorbike-8,0.07565011820330969
od_25,motorbike,motorbike-5,motorbike-6,0.08673469387755102
od_25,motorbike,motorbike-5,motorbike-7,0.020942408376963352
od_25,motorbike,motorbike-5,motorbike-8,0.03185840707964602
od_25,motorbike,motorbike-6,motorbike-7,0.04044117647058824
od_25,motorbike,motorbike-6,motorbike-8,0.019891500904159132
od_25,motorbike,motorbike-7,motorbike-8,0.04294478527607362
od_26,walking,walking-1,walking-2,0.06222222222222222
od_26,walking,walking-1,walking-3,0.021645021645021644
od_26,walking,walking-1,walking-4,0.11934156378600823
od_26,walking,walking-1,walking-5,0.01079136690647482
od_26,walking,walking-1,walking-6,0.13309352517985612
od_26,walking,walking-1,walking-7,0.003436426116838488
od_26,walking,walking-1,walking-8,0.12359550561797752
od_26,walking,walking-2,walking-3,0.018433179723502304
od_26,walking,walking-2,walking-4,0.015810276679841896
od_26,walking,walking-2,walking-5,0.0037735849056603774
od_26,walking,walking-2,walking-6,0.03806228373702422
od_26,walking,walking-2,walking-7,0.16877637130801687
od_26,walking,walking-2,walking-8,0.017857142857142856
od_26,walking,walking-3,walking-4,0.020080321285140562
od_26,walking,walking-3,walking-5,0.011538461538461539
od_26,walking,walking-3,walking-6,0.038461538461538464
od_26,walking,walking-3,walking-7,0.007352941176470588
od_26,walking,walking-3,walking-8,0.014388489208633094
od_26,walking,walking-4,walking-5,0.017006802721088437
od_26,walking,walking-4,walking-6,0.16433566433566432
od_26,walking,walking-4,walking-7,0.003236245954692557
od_26,walking,walking-4,walking-8,0.3706896551724138
od_26,walking,walking-5,walking-6,0.011834319526627219
od_26,walking,walking-5,walking-7,0.13523131672597866
od_26,walking,walking-5,walking-8,0.05144694533762058
od_26,walking,walking-6,walking-7,0.002840909090909091
od_26,walking,walking-6,walking-8,0.138801261829653
od_26,walking,walking-7,walking-8,0.002967359050445104
od_26,motorbike,motorbike-1,motorbike-2,0.1073170731707317
od_26,motorbike,motorbike-1,motorbike-3,0.2096069868995633
od_26,motorbike,motorbike-1,motorbike-4,0.004310344827586207
od_26,motorbike,motorbike-1,motorbike-5,0.016778523489932886
od_26,motorbike,motorbike-1,motorbike-6,0.02694610778443114
od_26,motorbike,motorbike-1,motorbike-7,0.005291005291005291
od_26,motorbike,motorbike-1,motorbike-8,0.0022727272727272726
od_26,motorbike,motorbike-2,motorbike-3,0.05263157894736842
od_26,motorbike,motorbike-2,motorbike-4,0.11848341232227488
od_26,motorbike,motorbike-2,motorbike-5,0.006578947368421052
od_26,motorbike,motorbike-2,motorbike-6,0.06790123456790123
od_26,motorbike,motorbike-2,motorbike-7,0.005249343832020997
od_26,motorbike,motorbike-2,motorbike-8,0.002257336343115124
od_26,motorbike,motorbike-3,motorbike-4,0.0035087719298245615
od_26,motorbike,motorbike-3,motorbike-5,0.014245014245014245
od_26,motorbike,motorbike-3,motorbike-6,0.017994858611825194
od_26,motorbike,motorbike-3,motorbike-7,0.004640371229698376
od_26,motorbike,motorbike-3,motorbike-8,0.0040650406504065045
od_26,motorbike,motorbike-4,motorbike-5,0.0064516129032258064
od_26,motorbike,motorbike-4,motorbike-6,0.03225806451612903
od_26,motorbike,motorbike-4,motorbike-7,0.00516795865633075
od_26,motorbike,motorbike-4,motorbike-8,0.006711409395973154
od_26,motorbike,motorbike-5,motorbike-6,0.01932367149758454
od_26,motorbike,motorbike-5,motorbike-7,0.052752293577981654
od_26,motorbike,motorbike-5,motorbike-8,0.0196078431372549
od_26,motorbike,motorbike-6,motorbike-7,0.002008032128514056
od_26,motorbike,motorbike-6,motorbike-8,0.009009009009009009
od_26,motorbike,motorbike-7,motorbike-8,0.01877133105802048
od_27,walking,walking-1,walking-2,0.17061611374407584
od_27,walking,walking-1,walking-3,0.012096774193548387
od_27,walking,walking-1,walking-4,0.10330578512396695
od_27,walking,walking-1,walking-5,0.007326007326007326
od_27,walking,walking-1,walking-6,0.16666666666666666
od_27,walking,walking-1,walking-7,0.8739495798319328
od_27,walking,walking-1,walking-8,0.8064516129032258
od_27,walking,walking-2,walking-3,0.01107011070110701
od_27,walking,walking-2,walking-4,0.03942652329749104
od_27,walking,walking-2,walking-5,0.006756756756756757
od_27,walking,walking-2,walking-6,0.04966887417218543
od_27,walking,walking-2,walking-7,0.21182266009852216
