scenario_id,mode,delta_time_allowed_minutes,epsilon_internal,fastest_time_minutes,maximum_feasible_time_minutes,route_id,travel_time_minutes,is_feasible
od_01,walking,1.0,0.02499627070110063,40.00596776846269,41.00596776846269,walking-7,40.01852674613926,True
od_01,walking,1.0,0.02499627070110063,40.00596776846269,41.00596776846269,walking-8,40.04640202946059,True
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-1,40.00596776846269,True
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-2,41.55388342954054,True
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-3,46.55078764569807,False
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-4,51.48189199853094,False
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-5,53.758688039979816,False
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-6,47.2862502101711,False
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-7,40.01852674613926,True
od_01,walking,2.0,0.04999254140220126,40.00596776846269,42.00596776846269,walking-8,40.04640202946059,True
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-1,40.00596776846269,True
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-2,41.55388342954054,True
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-3,46.55078764569807,False
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-4,51.48189199853094,False
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-5,53.758688039979816,False
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-6,47.2862502101711,False
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-7,40.01852674613926,True
od_01,walking,3.0,0.07498881210330188,40.00596776846269,43.00596776846269,walking-8,40.04640202946059,True
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-1,40.00596776846269,True
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-2,41.55388342954054,True
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-3,46.55078764569807,False
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-4,51.48189199853094,False
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-5,53.758688039979816,False
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-6,47.2862502101711,False
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-7,40.01852674613926,True
od_01,walking,5.0,0.12498135350550314,40.00596776846269,45.00596776846269,walking-8,40.04640202946059,True
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-1,40.00596776846269,True
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-2,41.55388342954054,True
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-3,46.55078764569807,True
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-4,51.48189199853094,False
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-5,53.758688039979816,False
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-6,47.2862502101711,True
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-7,40.01852674613926,True
od_01,walking,10.0,0.24996270701100629,40.00596776846269,50.00596776846269,walking-8,40.04640202946059,True
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-1,9.67481945603514,True
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-2,10.031196680964728,False
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-3,10.094824986450568,False
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-4,11.190847082150698,False
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-5,11.507756179924469,False
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-6,12.971349339465004,False
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-7,12.043434722463035,False
od_02,motorbike,0.0,0.0,9.67481945603514,9.67481945603514,motorbike-8,15.061362445770495,False
