perturbation_scale,departure_time,scenario_id,mode,delta_time_allowed_minutes,route_id,rank,route_type,travel_time_minutes,predicted_exposure_index,oracle_exposure_index,available_feasible_alternatives,fewer_than_requested_alternatives
1.1,2022-02-27T20:00:00,od_28,walking,3.0,walking-2,2,AIRPATH alternative,41.30255013273333,679.6327510346869,632.593774639079,2,True
1.1,2022-02-27T20:00:00,od_28,walking,5.0,walking-1,0,fastest,40.0541484546324,659.1188392277321,613.3932122218503,2,True
1.1,2022-02-27T20:00:00,od_28,walking,5.0,walking-8,1,AIRPATH alternative,40.05627546801762,659.1559763317329,613.4269394727694,2,True
1.1,2022-02-27T20:00:00,od_28,walking,5.0,walking-2,2,AIRPATH alternative,41.30255013273333,679.6327510346869,632.593774639079,2,True
1.1,2022-02-27T20:00:00,od_28,walking,10.0,walking-1,0,fastest,40.0541484546324,659.1188392277321,613.3932122218503,6,False
1.1,2022-02-27T20:00:00,od_28,walking,10.0,walking-8,1,AIRPATH alternative,40.05627546801762,659.1559763317329,613.4269394727694,6,False
1.1,2022-02-27T20:00:00,od_28,walking,10.0,walking-2,2,AIRPATH alternative,41.30255013273333,679.6327510346869,632.593774639079,6,False
1.1,2022-02-27T20:00:00,od_28,walking,10.0,walking-3,3,AIRPATH alternative,46.5288467992444,764.8562813441825,712.92930122726,6,False
1.1,2022-02-27T20:00:00,od_29,motorbike,0.0,motorbike-1,0,fastest,12.12202676751413,196.06166427016856,180.5785933706792,0,True
1.1,2022-02-27T20:00:00,od_29,motorbike,1.0,motorbike-1,0,fastest,12.12202676751413,196.06166427016856,180.5785933706792,1,True
1.1,2022-02-27T20:00:00,od_29,motorbike,1.0,motorbike-2,1,AIRPATH alternative,12.496034296085416,201.29945097925776,185.7921310531325,1,True
1.1,2022-02-27T20:00:00,od_29,motorbike,2.0,motorbike-1,0,fastest,12.12202676751413,196.06166427016856,180.5785933706792,2,True
1.1,2022-02-27T20:00:00,od_29,motorbike,2.0,motorbike-2,1,AIRPATH alternative,12.496034296085416,201.29945097925776,185.7921310531325,2,True
1.1,2022-02-27T20:00:00,od_29,motorbike,2.0,motorbike-3,2,AIRPATH alternative,13.60633015912153,219.23043188444638,203.0725096955089,2,True
1.1,2022-02-27T20:00:00,od_29,motorbike,3.0,motorbike-1,0,fastest,12.12202676751413,196.06166427016856,180.5785933706792,3,False
1.1,2022-02-27T20:00:00,od_29,motorbike,3.0,motorbike-2,1,AIRPATH alternative,12.496034296085416,201.29945097925776,185.7921310531325,3,False
1.1,2022-02-27T20:00:00,od_29,motorbike,3.0,motorbike-3,2,AIRPATH alternative,13.60633015912153,219.23043188444638,203.0725096955089,3,False
1.1,2022-02-27T20:00:00,od_29,motorbike,3.0,motorbike-4,3,AIRPATH alternative,14.805285230767764,234.90614971210277,218.67005211338693,3,False
1.1,2022-02-27T20:00:00,od_29,motorbike,5.0,motorbike-1,0,fastest,12.12202676751413,196.06166427016856,180.5785933706792,4,False
1.1,2022-02-27T20:00:00,od_29,motorbike,5.0,motorbike-2,1,AIRPATH alternative,12.496034296085416,201.29945097925776,185.7921310531325,4,False
1.1,2022-02-27T20:00:00,od_29,motorbike,5.0,motorbike-3,2,AIRPATH alternative,13.60633015912153,219.23043188444638,203.0725096955089,4,False
1.1,2022-02-27T20:00:00,od_29,motorbike,5.0,motorbike-4,3,AIRPATH alternative,14.805285230767764,234.90614971210277,218.67005211338693,4,False
1.1,2022-02-27T20:00:00,od_29,motorbike,10.0,motorbike-1,0,fastest,12.12202676751413,196.06166427016856,180.5785933706792,6,False
1.1,2022-02-27T20:00:00,od_29,motorbike,10.0,motorbike-2,1,AIRPATH alternative,12.496034296085416,201.29945097925776,185.7921310531325,6,False
1.1,2022-02-27T20:00:00,od_29,motorbike,10.0,motorbike-3,2,AIRPATH alternative,13.60633015912153,219.23043188444638,203.0725096955089,6,False
1.1,2022-02-27T20:00:00,od_29,motorbike,10.0,motorbike-4,3,AIRPATH alternative,14.805285230767764,234.90614971210277,218.67005211338693,6,False
1.1,2022-02-27T20:00:00,od_29,walking,0.0,walking-1,0,fastest,60.949584464314654,981.2463760112843,905.7151299802543,0,True
1.1,2022-02-27T20:00:00,od_29,walking,1.0,walking-1,0,fastest,60.949584464314654,981.2463760112843,905.7151299802543,4,False
1.1,2022-02-27T20:00:00,od_29,walking,1.0,walking-6,1,AIRPATH alternative,60.95211579168564,981.3091274215068,905.7417988795484,4,False
1.1,2022-02-27T20:00:00,od_29,walking,1.0,walking-7,2,AIRPATH alternative,60.95652164155992,981.339776404443,905.8328773899924,4,False
1.1,2022-02-27T20:00:00,od_29,walking,1.0,walking-8,3,AIRPATH alternative,60.959052968930905,981.4025278146654,905.8595462892864,4,False
1.1,2022-02-27T20:00:00,od_29,walking,2.0,walking-1,0,fastest,60.949584464314654,981.2463760112843,905.7151299802543,4,False
1.1,2022-02-27T20:00:00,od_29,walking,2.0,walking-6,1,AIRPATH alternative,60.95211579168564,981.3091274215068,905.7417988795484,4,False
1.1,2022-02-27T20:00:00,od_29,walking,2.0,walking-7,2,AIRPATH alternative,60.95652164155992,981.339776404443,905.8328773899924,4,False
1.1,2022-02-27T20:00:00,od_29,walking,2.0,walking-8,3,AIRPATH alternative,60.959052968930905,981.4025278146654,905.8595462892864,4,False
1.1,2022-02-27T20:00:00,od_29,walking,3.0,walking-1,0,fastest,60.949584464314654,981.2463760112843,905.7151299802543,4,False
1.1,2022-02-27T20:00:00,od_29,walking,3.0,walking-6,1,AIRPATH alternative,60.95211579168564,981.3091274215068,905.7417988795484,4,False
1.1,2022-02-27T20:00:00,od_29,walking,3.0,walking-7,2,AIRPATH alternative,60.95652164155992,981.339776404443,905.8328773899924,4,False
1.1,2022-02-27T20:00:00,od_29,walking,3.0,walking-8,3,AIRPATH alternative,60.959052968930905,981.4025278146654,905.8595462892864,4,False
1.1,2022-02-27T20:00:00,od_29,walking,5.0,walking-1,0,fastest,60.949584464314654,981.2463760112843,905.7151299802543,5,False
1.1,2022-02-27T20:00:00,od_29,walking,5.0,walking-6,1,AIRPATH alternative,60.95211579168564,981.3091274215068,905.7417988795484,5,False
1.1,2022-02-27T20:00:00,od_29,walking,5.0,walking-7,2,AIRPATH alternative,60.95652164155992,981.339776404443,905.8328773899924,5,False
1.1,2022-02-27T20:00:00,od_29,walking,5.0,walking-8,3,AIRPATH alternative,60.959052968930905,981.4025278146654,905.8595462892864,5,False
1.1,2022-02-27T20:00:00,od_29,walking,10.0,walking-1,0,fastest,60.949584464314654,981.2463760112843,905.7151299802543,6,False
1.1,2022-02-27T20:00:00,od_29,walking,10.0,walking-6,1,AIRPATH alternative,60.95211579168564,981.3091274215068,905.7417988795484,6,False
1.1,2022-02-27T20:00:00,od_29,walking,10.0,walking-7,2,AIRPATH alternative,60.95652164155992,981.339776404443,905.8328773899924,6,False
1.1,2022-02-27T20:00:00,od_29,walking,10.0,walking-8,3,AIRPATH alternative,60.959052968930905,981.4025278146654,905.8595462892864,6,False
1.1,2022-02-27T20:00:00,od_30,motorbike,0.0,motorbike-1,0,fastest,11.612358092570656,192.77869900103605,180.0086804766027,0,True
1.1,2022-02-27T20:00:00,od_30,motorbike,1.0,motorbike-1,0,fastest,11.612358092570656,192.77869900103605,180.0086804766027,1,True
1.1,2022-02-27T20:00:00,od_30,motorbike,1.0,motorbike-2,1,AIRPATH alternative,12.058540028005885,200.2596908850361,186.41117506736416,1,True
1.1,2022-02-27T20:00:00,od_30,motorbike,2.0,motorbike-1,0,fastest,11.612358092570656,192.77869900103605,180.0086804766027,2,True
1.1,2022-02-27T20:00:00,od_30,motorbike,2.0,motorbike-2,1,AIRPATH alternative,12.058540028005885,200.2596908850361,186.41117506736416,2,True
1.1,2022-02-27T20:00:00,od_30,motorbike,2.0,motorbike-3,2,AIRPATH alternative,12.859771701522227,213.43195820147673,200.4929460326992,2,True
1.1,2022-02-27T20:00:00,od_30,motorbike,3.0,motorbike-1,0,fastest,11.612358092570656,192.77869900103605,180.0086804766027,4,False
1.1,2022-02-27T20:00:00,od_30,motorbike,3.0,motorbike-2,1,AIRPATH alternative,12.058540028005885,200.2596908850361,186.41117506736416,4,False
1.1,2022-02-27T20:00:00,od_30,motorbike,3.0,motorbike-3,2,AIRPATH alternative,12.859771701522227,213.43195820147673,200.4929460326992,4,False
1.1,2022-02-27T20:00:00,od_30,motorbike,3.0,motorbike-4,3,AIRPATH alternative,13.698945702485446,227.47850940024244,214.81875041184028,4,False
1.1,2022-02-27T20:00:00,od_30,motorbike,5.0,motorbike-1,0,fastest,11.612358092570656,192.77869900103605,180.0086804766027,5,False
1.1,2022-02-27T20:00:00,od_30,motorbike,5.0,motorbike-2,1,AIRPATH alternative,12.058540028005885,200.2596908850361,186.41117506736416,5,False
1.1,2022-02-27T20:00:00,od_30,motorbike,5.0,motorbike-3,2,AIRPATH alternative,12.859771701522227,213.43195820147673,200.4929460326992,5,False
1.1,2022-02-27T20:00:00,od_30,motorbike,5.0,motorbike-4,3,AIRPATH alternative,13.698945702485446,227.47850940024244,214.81875041184028,5,False
1.1,2022-02-27T20:00:00,od_30,motorbike,10.0,motorbike-1,0,fastest,11.612358092570656,192.77869900103605,180.0086804766027,7,False
1.1,2022-02-27T20:00:00,od_30,motorbike,10.0,motorbike-2,1,AIRPATH alternative,12.058540028005885,200.2596908850361,186.41117506736416,7,False
1.1,2022-02-27T20:00:00,od_30,motorbike,10.0,motorbike-3,2,AIRPATH alternative,12.859771701522227,213.43195820147673,200.4929460326992,7,False
1.1,2022-02-27T20:00:00,od_30,motorbike,10.0,motorbike-4,3,AIRPATH alternative,13.698945702485446,227.47850940024244,214.81875041184028,7,False
1.1,2022-02-27T20:00:00,od_30,walking,0.0,walking-1,0,fastest,55.12699503869423,915.5114461289277,852.943201087915,0,True
1.1,2022-02-27T20:00:00,od_30,walking,1.0,walking-1,0,fastest,55.12699503869423,915.5114461289277,852.943201087915,3,False
1.1,2022-02-27T20:00:00,od_30,walking,1.0,walking-6,1,AIRPATH alternative,55.12812989703804,915.530288727896,852.9598415480712,3,False
1.1,2022-02-27T20:00:00,od_30,walking,1.0,walking-7,2,AIRPATH alternative,55.129982243018524,915.5616864589989,852.9860905657226,3,False
1.1,2022-02-27T20:00:00,od_30,walking,1.0,walking-8,3,AIRPATH alternative,55.13111710136233,915.5805290579674,853.0027310258788,3,False
1.1,2022-02-27T20:00:00,od_30,walking,2.0,walking-1,0,fastest,55.12699503869423,915.5114461289277,852.943201087915,4,False
1.1,2022-02-27T20:00:00,od_30,walking,2.0,walking-6,1,AIRPATH alternative,55.12812989703804,915.530288727896,852.9598415480712,4,False
1.1,2022-02-27T20:00:00,od_30,walking,2.0,walking-7,2,AIRPATH alternative,55.129982243018524,915.5616864589989,852.9860905657226,4,False
1.1,2022-02-27T20:00:00,od_30,walking,2.0,walking-8,3,AIRPATH alternative,55.13111710136233,915.5805290579674,853.0027310258788,4,False
1.1,2022-02-27T20:00:00,od_30,walking,3.0,walking-1,0,fastest,55.12699503869423,915.5114461289277,852.943201087915,4,False
1.1,2022-02-27T20:00:00,od_30,walking,3.0,walking-6,1,AIRPATH alternative,55.12812989703804,915.530288727896,852.9598415480712,4,False
1.1,2022-02-27T20:00:00,od_30,walking,3.0,walking-7,2,AIRPATH alternative,55.129982243018524,915.5616864589989,852.9860905657226,4,False
1.1,2022-02-27T20:00:00,od_30,walking,3.0,walking-8,3,AIRPATH alternative,55.13111710136233,915.5805290579674,853.0027310258788,4,False
1.1,2022-02-27T20:00:00,od_30,walking,5.0,walking-1,0,fastest,55.12699503869423,915.5114461289277,852.943201087915,4,False
1.1,2022-02-27T20:00:00,od_30,walking,5.0,walking-6,1,AIRPATH alternative,55.12812989703804,915.530288727896,852.9598415480712,4,False
1.1,2022-02-27T20:00:00,od_30,walking,5.0,walking-7,2,AIRPATH alternative,55.129982243018524,915.5616864589989,852.9860905657226,4,False
1.1,2022-02-27T20:00:00,od_30,walking,5.0,walking-8,3,AIRPATH alternative,55.13111710136233,915.5805290579674,853.0027310258788,4,False
1.1,2022-02-27T20:00:00,od_30,walking,10.0,walking-1,0,fastest,55.12699503869423,915.5114461289277,852.943201087915,5,False
1.1,2022-02-27T20:00:00,od_30,walking,10.0,walking-6,1,AIRPATH alternative,55.12812989703804,915.530288727896,852.9598415480712,5,False
1.1,2022-02-27T20:00:00,od_30,walking,10.0,walking-7,2,AIRPATH alternative,55.129982243018524,915.5616864589989,852.9860905657226,5,False
1.1,2022-02-27T20:00:00,od_30,walking,10.0,walking-8,3,AIRPATH alternative,55.13111710136233,915.5805290579674,853.0027310258788,5,False
1.2,2022-02-27T06:00:00,od_01,motorbike,0.0,motorbike-1,0,fastest,8.230305959783891,262.5851972699021,255.8722659604621,0,True
1.2,2022-02-27T06:00:00,od_01,motorbike,1.0,motorbike-1,0,fastest,8.230305959783891,262.5851972699021,255.8722659604621,1,True
1.2,2022-02-27T06:00:00,od_01,motorbike,1.0,motorbike-2,1,AIRPATH alternative,8.92930841311684,288.06615378883356,280.8890254447325,1,True
1.2,2022-02-27T06:00:00,od_01,motorbike,2.0,motorbike-1,0,fastest,8.230305959783891,262.5851972699021,255.8722659604621,1,True
1.2,2022-02-27T06:00:00,od_01,motorbike,2.0,motorbike-2,1,AIRPATH alternative,8.92930841311684,288.06615378883356,280.8890254447325,1,True
1.2,2022-02-27T06:00:00,od_01,motorbike,3.0,motorbike-1,0,fastest,8.230305959783891,262.5851972699021,255.8722659604621,2,True
1.2,2022-02-27T06:00:00,od_01,motorbike,3.0,motorbike-2,1,AIRPATH alternative,8.92930841311684,288.06615378883356,280.8890254447325,2,True
1.2,2022-02-27T06:00:00,od_01,motorbike,3.0,motorbike-3,2,AIRPATH alternative,10.483228146866388,330.15342629974185,321.5137054659457,2,True
1.2,2022-02-27T06:00:00,od_01,motorbike,5.0,motorbike-1,0,fastest,8.230305959783891,262.5851972699021,255.8722659604621,5,False
1.2,2022-02-27T06:00:00,od_01,motorbike,5.0,motorbike-2,1,AIRPATH alternative,8.92930841311684,288.06615378883356,280.8890254447325,5,False
1.2,2022-02-27T06:00:00,od_01,motorbike,5.0,motorbike-3,2,AIRPATH alternative,10.483228146866388,330.15342629974185,321.5137054659457,5,False
1.2,2022-02-27T06:00:00,od_01,motorbike,5.0,motorbike-5,3,AIRPATH alternative,11.71986992059877,366.77123246782224,356.99143006292314,5,False
1.2,2022-02-27T06:00:00,od_01,motorbike,10.0,motorbike-1,0,fastest,8.230305959783891,262.5851972699021,255.8722659604621,6,False
1.2,2022-02-27T06:00:00,od_01,motorbike,10.0,motorbike-2,1,AIRPATH alternative,8.92930841311684,288.06615378883356,280.8890254447325,6,False
1.2,2022-02-27T06:00:00,od_01,motorbike,10.0,motorbike-3,2,AIRPATH alternative,10.483228146866388,330.15342629974185,321.5137054659457,6,False
1.2,2022-02-27T06:00:00,od_01,motorbike,10.0,motorbike-5,3,AIRPATH alternative,11.71986992059877,366.77123246782224,356.99143006292314,6,False
1.2,2022-02-27T06:00:00,od_01,walking,0.0,walking-1,0,fastest,40.00596776846269,1275.751422952743,1243.519308231538,0,True
1.2,2022-02-27T06:00:00,od_01,walking,1.0,walking-1,0,fastest,40.00596776846269,1275.751422952743,1243.519308231538,2,True
1.2,2022-02-27T06:00:00,od_01,walking,1.0,walking-7,1,AIRPATH alternative,40.01852674613926,1276.1507908313317,1243.9078305164871,2,True
1.2,2022-02-27T06:00:00,od_01,walking,1.0,walking-8,2,AIRPATH alternative,40.04640202946059,1277.0430089770366,1244.7647319962605,2,True
1.2,2022-02-27T06:00:00,od_01,walking,2.0,walking-1,0,fastest,40.00596776846269,1275.751422952743,1243.519308231538,3,False
1.2,2022-02-27T06:00:00,od_01,walking,2.0,walking-7,1,AIRPATH alternative,40.01852674613926,1276.1507908313317,1243.9078305164871,3,False
1.2,2022-02-27T06:00:00,od_01,walking,2.0,walking-8,2,AIRPATH alternative,40.04640202946059,1277.0430089770366,1244.7647319962605,3,False
1.2,2022-02-27T06:00:00,od_01,walking,2.0,walking-2,3,AIRPATH alternative,41.55388342954054,1332.4233493380207,1299.263779209978,3,False
1.2,2022-02-27T06:00:00,od_01,walking,3.0,walking-1,0,fastest,40.00596776846269,1275.751422952743,1243.519308231538,3,False
1.2,2022-02-27T06:00:00,od_01,walking,3.0,walking-7,1,AIRPATH alternative,40.01852674613926,1276.1507908313317,1243.9078305164871,3,False
1.2,2022-02-27T06:00:00,od_01,walking,3.0,walking-8,2,AIRPATH alternative,40.04640202946059,1277.0430089770366,1244.7647319962605,3,False
1.2,2022-02-27T06:00:00,od_01,walking,3.0,walking-2,3,AIRPATH alternative,41.55388342954054,1332.4233493380207,1299.263779209978,3,False
1.2,2022-02-27T06:00:00,od_01,walking,5.0,walking-1,0,fastest,40.00596776846269,1275.751422952743,1243.519308231538,3,False
1.2,2022-02-27T06:00:00,od_01,walking,5.0,walking-7,1,AIRPATH alternative,40.01852674613926,1276.1507908313317,1243.9078305164871,3,False
1.2,2022-02-27T06:00:00,od_01,walking,5.0,walking-8,2,AIRPATH alternative,40.04640202946059,1277.0430089770366,1244.7647319962605,3,False
1.2,2022-02-27T06:00:00,od_01,walking,5.0,walking-2,3,AIRPATH alternative,41.55388342954054,1332.4233493380207,1299.263779209978,3,False
1.2,2022-02-27T06:00:00,od_01,walking,10.0,walking-1,0,fastest,40.00596776846269,1275.751422952743,1243.519308231538,5,False
1.2,2022-02-27T06:00:00,od_01,walking,10.0,walking-7,1,AIRPATH alternative,40.01852674613926,1276.1507908313317,1243.9078305164871,5,False
1.2,2022-02-27T06:00:00,od_01,walking,10.0,walking-8,2,AIRPATH alternative,40.04640202946059,1277.0430089770366,1244.7647319962605,5,False
1.2,2022-02-27T06:00:00,od_01,walking,10.0,walking-2,3,AIRPATH alternative,41.55388342954054,1332.4233493380207,1299.263779209978,5,False
1.2,2022-02-27T06:00:00,od_02,motorbike,0.0,motorbike-1,0,fastest,9.67481945603514,330.04359487219114,335.0805859611023,0,True
1.2,2022-02-27T06:00:00,od_02,motorbike,1.0,motorbike-1,0,fastest,9.67481945603514,330.04359487219114,335.0805859611023,2,True
1.2,2022-02-27T06:00:00,od_02,motorbike,1.0,motorbike-2,1,AIRPATH alternative,10.031196680964728,329.8488244901382,332.1004748499557,2,True
1.2,2022-02-27T06:00:00,od_02,motorbike,1.0,motorbike-3,2,AIRPATH alternative,10.094824986450568,340.88429130750956,345.17215260707724,2,True
1.2,2022-02-27T06:00:00,od_02,motorbike,2.0,motorbike-1,0,fastest,9.67481945603514,330.04359487219114,335.0805859611023,4,False
1.2,2022-02-27T06:00:00,od_02,motorbike,2.0,motorbike-2,1,AIRPATH alternative,10.031196680964728,329.8488244901382,332.1004748499557,4,False
1.2,2022-02-27T06:00:00,od_02,motorbike,2.0,motorbike-3,2,AIRPATH alternative,10.094824986450568,340.88429130750956,345.17215260707724,4,False
1.2,2022-02-27T06:00:00,od_02,motorbike,2.0,motorbike-4,3,AIRPATH alternative,11.190847082150698,369.7393555397497,372.3580026610861,4,False
1.2,2022-02-27T06:00:00,od_02,motorbike,3.0,motorbike-1,0,fastest,9.67481945603514,330.04359487219114,335.0805859611023,5,False
1.2,2022-02-27T06:00:00,od_02,motorbike,3.0,motorbike-2,1,AIRPATH alternative,10.031196680964728,329.8488244901382,332.1004748499557,5,False
1.2,2022-02-27T06:00:00,od_02,motorbike,3.0,motorbike-3,2,AIRPATH alternative,10.094824986450568,340.88429130750956,345.17215260707724,5,False
1.2,2022-02-27T06:00:00,od_02,motorbike,3.0,motorbike-4,3,AIRPATH alternative,11.190847082150698,369.7393555397497,372.3580026610861,5,False
1.2,2022-02-27T06:00:00,od_02,motorbike,5.0,motorbike-1,0,fastest,9.67481945603514,330.04359487219114,335.0805859611023,6,False
1.2,2022-02-27T06:00:00,od_02,motorbike,5.0,motorbike-2,1,AIRPATH alternative,10.031196680964728,329.8488244901382,332.1004748499557,6,False
1.2,2022-02-27T06:00:00,od_02,motorbike,5.0,motorbike-3,2,AIRPATH alternative,10.094824986450568,340.88429130750956,345.17215260707724,6,False
1.2,2022-02-27T06:00:00,od_02,motorbike,5.0,motorbike-4,3,AIRPATH alternative,11.190847082150698,369.7393555397497,372.3580026610861,6,False
1.2,2022-02-27T06:00:00,od_02,motorbike,10.0,motorbike-1,0,fastest,9.67481945603514,330.04359487219114,335.0805859611023,7,False
1.2,2022-02-27T06:00:00,od_02,motorbike,10.0,motorbike-2,1,AIRPATH alternative,10.031196680964728,329.8488244901382,332.1004748499557,7,False
1.2,2022-02-27T06:00:00,od_02,motorbike,10.0,motorbike-3,2,AIRPATH alternative,10.094824986450568,340.88429130750956,345.17215260707724,7,False
1.2,2022-02-27T06:00:00,od_02,motorbike,10.0,motorbike-4,3,AIRPATH alternative,11.190847082150698,369.7393555397497,372.3580026610861,7,False
1.2,2022-02-27T06:00:00,od_02,walking,0.0,walking-1,0,fastest,48.3740972801757,1650.217974360956,1675.402929805511,0,True
1.2,2022-02-27T06:00:00,od_02,walking,1.0,walking-1,0,fastest,48.3740972801757,1650.217974360956,1675.402929805511,1,True
1.2,2022-02-27T06:00:00,od_02,walking,1.0,walking-8,1,AIRPATH alternative,48.39449797506333,1652.811345688959,1678.6008116658654,1,True
1.2,2022-02-27T06:00:00,od_02,walking,2.0,walking-1,0,fastest,48.3740972801757,1650.217974360956,1675.402929805511,2,True
1.2,2022-02-27T06:00:00,od_02,walking,2.0,walking-2,1,AIRPATH alternative,50.15598340482364,1649.2441224506908,1660.5023742497783,2,True
1.2,2022-02-27T06:00:00,od_02,walking,2.0,walking-8,2,AIRPATH alternative,48.39449797506333,1652.811345688959,1678.6008116658654,2,True
1.2,2022-02-27T06:00:00,od_02,walking,3.0,walking-1,0,fastest,48.3740972801757,1650.217974360956,1675.402929805511,3,False
1.2,2022-02-27T06:00:00,od_02,walking,3.0,walking-2,1,AIRPATH alternative,50.15598340482364,1649.2441224506908,1660.5023742497783,3,False
1.2,2022-02-27T06:00:00,od_02,walking,3.0,walking-8,2,AIRPATH alternative,48.39449797506333,1652.811345688959,1678.6008116658654,3,False
1.2,2022-02-27T06:00:00,od_02,walking,3.0,walking-3,3,AIRPATH alternative,50.43738448613041,1703.2240575252533,1724.664041879906,3,False
1.2,2022-02-27T06:00:00,od_02,walking,5.0,walking-1,0,fastest,48.3740972801757,1650.217974360956,1675.402929805511,3,False
1.2,2022-02-27T06:00:00,od_02,walking,5.0,walking-2,1,AIRPATH alternative,50.15598340482364,1649.2441224506908,1660.5023742497783,3,False
1.2,2022-02-27T06:00:00,od_02,walking,5.0,walking-8,2,AIRPATH alternative,48.39449797506333,1652.811345688959,1678.6008116658654,3,False
1.2,2022-02-27T06:00:00,od_02,walking,5.0,walking-3,3,AIRPATH alternative,50.43738448613041,1703.2240575252533,1724.664041879906,3,False
1.2,2022-02-27T06:00:00,od_02,walking,10.0,walking-1,0,fastest,48.3740972801757,1650.217974360956,1675.402929805511,5,False
1.2,2022-02-27T06:00:00,od_02,walking,10.0,walking-2,1,AIRPATH alternative,50.15598340482364,1649.2441224506908,1660.5023742497783,5,False
1.2,2022-02-27T06:00:00,od_02,walking,10.0,walking-8,2,AIRPATH alternative,48.39449797506333,1652.811345688959,1678.6008116658654,5,False
1.2,2022-02-27T06:00:00,od_02,walking,10.0,walking-3,3,AIRPATH alternative,50.43738448613041,1703.2240575252533,1724.664041879906,5,False
1.2,2022-02-27T06:00:00,od_03,motorbike,0.0,motorbike-1,0,fastest,6.910009956562447,211.84368899533288,212.1590349781832,0,True
1.2,2022-02-27T06:00:00,od_03,motorbike,1.0,motorbike-1,0,fastest,6.910009956562447,211.84368899533288,212.1590349781832,2,True
1.2,2022-02-27T06:00:00,od_03,motorbike,1.0,motorbike-2,1,AIRPATH alternative,7.116120642313948,219.12285279241013,217.39218441187612,2,True
1.2,2022-02-27T06:00:00,od_03,motorbike,1.0,motorbike-3,2,AIRPATH alternative,7.291127544071104,224.2484113922977,223.40753736584384,2,True
1.2,2022-02-27T06:00:00,od_03,motorbike,2.0,motorbike-1,0,fastest,6.910009956562447,211.84368899533288,212.1590349781832,2,True
1.2,2022-02-27T06:00:00,od_03,motorbike,2.0,motorbike-2,1,AIRPATH alternative,7.116120642313948,219.12285279241013,217.39218441187612,2,True
1.2,2022-02-27T06:00:00,od_03,motorbike,2.0,motorbike-3,2,AIRPATH alternative,7.291127544071104,224.2484113922977,223.40753736584384,2,True
1.2,2022-02-27T06:00:00,od_03,motorbike,3.0,motorbike-1,0,fastest,6.910009956562447,211.84368899533288,212.1590349781832,4,False
1.2,2022-02-27T06:00:00,od_03,motorbike,3.0,motorbike-2,1,AIRPATH alternative,7.116120642313948,219.12285279241013,217.39218441187612,4,False
1.2,2022-02-27T06:00:00,od_03,motorbike,3.0,motorbike-3,2,AIRPATH alternative,7.291127544071104,224.2484113922977,223.40753736584384,4,False
1.2,2022-02-27T06:00:00,od_03,motorbike,3.0,motorbike-5,3,AIRPATH alternative,8.934479371762848,274.45029963298236,272.91862169173925,4,False
1.2,2022-02-27T06:00:00,od_03,motorbike,5.0,motorbike-1,0,fastest,6.910009956562447,211.84368899533288,212.1590349781832,6,False
1.2,2022-02-27T06:00:00,od_03,motorbike,5.0,motorbike-2,1,AIRPATH alternative,7.116120642313948,219.12285279241013,217.39218441187612,6,False
1.2,2022-02-27T06:00:00,od_03,motorbike,5.0,motorbike-3,2,AIRPATH alternative,7.291127544071104,224.2484113922977,223.40753736584384,6,False
1.2,2022-02-27T06:00:00,od_03,motorbike,5.0,motorbike-5,3,AIRPATH alternative,8.934479371762848,274.45029963298236,272.91862169173925,6,False
1.2,2022-02-27T06:00:00,od_03,motorbike,10.0,motorbike-1,0,fastest,6.910009956562447,211.84368899533288,212.1590349781832,7,False
1.2,2022-02-27T06:00:00,od_03,motorbike,10.0,motorbike-2,1,AIRPATH alternative,7.116120642313948,219.12285279241013,217.39218441187612,7,False
1.2,2022-02-27T06:00:00,od_03,motorbike,10.0,motorbike-3,2,AIRPATH alternative,7.291127544071104,224.2484113922977,223.40753736584384,7,False
1.2,2022-02-27T06:00:00,od_03,motorbike,10.0,motorbike-5,3,AIRPATH alternative,8.934479371762848,274.45029963298236,272.91862169173925,7,False
1.2,2022-02-27T06:00:00,od_03,walking,0.0,walking-1,0,fastest,34.422845694421525,1055.4749334096064,1057.0217973896242,0,True
1.2,2022-02-27T06:00:00,od_03,walking,1.0,walking-1,0,fastest,34.422845694421525,1055.4749334096064,1057.0217973896242,1,True
1.2,2022-02-27T06:00:00,od_03,walking,1.0,walking-2,1,AIRPATH alternative,35.386219637387526,1089.6121211475217,1081.036503656086,1,True
1.2,2022-02-27T06:00:00,od_03,walking,2.0,walking-1,0,fastest,34.422845694421525,1055.4749334096064,1057.0217973896242,2,True
1.2,2022-02-27T06:00:00,od_03,walking,2.0,walking-2,1,AIRPATH alternative,35.386219637387526,1089.6121211475217,1081.036503656086,2,True
1.2,2022-02-27T06:00:00,od_03,walking,2.0,walking-3,2,AIRPATH alternative,36.21696908316007,1113.9982965983315,1109.911639733962,2,True
1.2,2022-02-27T06:00:00,od_03,walking,3.0,walking-1,0,fastest,34.422845694421525,1055.4749334096064,1057.0217973896242,2,True
1.2,2022-02-27T06:00:00,od_03,walking,3.0,walking-2,1,AIRPATH alternative,35.386219637387526,1089.6121211475217,1081.036503656086,2,True
1.2,2022-02-27T06:00:00,od_03,walking,3.0,walking-3,2,AIRPATH alternative,36.21696908316007,1113.9982965983315,1109.911639733962,2,True
1.2,2022-02-27T06:00:00,od_03,walking,5.0,walking-1,0,fastest,34.422845694421525,1055.4749334096064,1057.0217973896242,2,True
